date,temperature_2m,relative_humidity_2m,surface_pressure,cloud_cover,et0_fao_evapotranspiration,wind_speed_10m,shortwave_radiation,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm,tmin,tmax,pr,pet
1993-01-20,4.58041660229167,78.8355790416667,977.4475175,2.79166666666667,0.0508674105541667,4.28747155833333,112.958333333333,2.23666669166667,2.79499997083333,5.48041662916667,8.749166375,0.32425,0.334541666666667,0.360541666666667,0.364,-1.13,13.07,0,1.21305109073787
1993-01-21,4.31999999716667,75.9889939166667,978.5562925,40.1666666666667,0.0531486307416667,4.53439628333333,114.666666666667,2.82416665625,3.26583330416667,5.25958327083333,8.67,0.322125,0.332791666666667,0.359583333333333,0.364,-1.0799999,12.47,0,1.18248438178763
1993-01-22,4.2679166515,75.8246857083333,977.921113333333,0.0416666666666667,0.053749693625,4.6671261125,117.333333333333,2.05749997025,3.09916665,5.132499875,8.59083333333333,0.319333333333333,0.330541666666667,0.358625,0.364,-1.23,12.87,0,1.22452168284935
1993-01-23,5.02416661691667,74.26495375,976.753879166667,6.75,0.0569019311666667,4.9518836375,118.291666666667,2.18458330666667,2.9387499875,4.98041660416667,8.50749970833333,0.316958333333333,0.328,0.357291666666667,0.364,-1.0799999,15.0199995,0,1.38586527484149
1993-01-24,5.776249971875,70.4618929166667,973.92359,0,0.0562034619583333,4.20897072083333,118.666666666667,3.14916664,3.4887499875,4.88666664166667,8.42833333333333,0.314416666666667,0.327208333333333,0.355583333333333,0.364,0.120000005,14.82,0,1.36466352221029
1993-01-25,5.826249875,78.091836875,969.470990833333,36.3333333333333,0.0466041636739167,5.15608081541667,106.833333333333,2.64083333125,3.29083327916667,4.87208324583333,8.345,0.31275,0.326,0.354583333333333,0.364,1.92,12.0199995,0,1.12020809814431
1993-01-26,6.08249997083333,82.5896795833333,970.420225416667,28.125,0.0484896444625,4.99731342916667,109.708333333333,3.64916662625,3.3887499875,4.80333318333333,8.25958302083333,0.31125,0.324333333333333,0.353291666666667,0.364,0.87,11.0199995,0,1.08776370374476
1993-01-27,5.56374997166667,88.6238349166667,971.309335833333,37.9583333333333,0.0493295430208333,3.46661435416667,110.708333333333,4.05333328,4.0658333,4.832499775,8.18041666666667,0.312416666666667,0.324791666666667,0.355583333333333,0.364,0.42000002,12.07,0,1.19260805489066
1993-01-28,3.50333332125,85.7950527916667,965.7373125,53.25,0.0493893045416667,3.53938632083333,116.041666666667,0.388749998583333,2.49500000833333,4.8199999625,8.09916666666667,0.313166666666667,0.324541666666667,0.356666666666667,0.364,-1.33,9.82,0,1.08117921095183
1993-01-29,3.1449999375,87.7489536666667,962.664470416667,90.875,0.0432604162208333,4.03228253333333,100.583333333333,0.130416667916667,1.45125,4.51791662916667,8.01999977083333,0.31325,0.323583333333333,0.356,0.363125,-2.88,10.2699995,0,1.15730141168855
