date,value
2023/03/17,3.736356079
2023/03/18,3.828395328
2023/03/19,3.907555736
2023/03/20,6.175721945
2023/03/21,3.574538299
2023/03/22,2.81832359
2023/03/23,3.601785766
2023/03/24,3.559431833
2023/03/25,3.326682322
2023/03/26,3.093348939
2023/03/27,3.193106336
2023/03/28,2.914005178
2023/03/29,2.989759713
2023/03/30,2.848276748
2023/03/31,2.738583672
2023/04/01,2.56832763
2023/04/02,2.746386053
2023/04/03,2.603311755
2023/04/04,2.896270744
2023/04/05,2.770105988
2023/04/06,2.556625097
2023/04/07,2.494961453
2023/04/08,2.352458278
2023/04/09,2.294007453
2023/04/10,2.322126989
2023/04/11,2.396140756
2023/04/12,2.291394501
2023/04/13,2.178390227
2023/04/14,2.081670584
2023/04/15,2.114537796
2023/04/16,2.144454796
2023/04/17,2.208401811
2023/04/18,3.221742191
2023/04/19,2.611108846
2023/04/20,2.591516566
2023/04/21,2.560792809
2023/04/22,2.345647113
2023/04/23,2.275574105
2023/04/24,2.772177597
2023/04/25,3.029252606
2023/04/26,2.651855847
2023/04/27,2.433419526
2023/04/28,2.47530202
2023/04/29,2.692624004
2023/04/30,11.503851572
2023/05/01,14.843909716
2023/05/02,7.541629362
2023/05/03,5.911153494
2023/05/04,4.681050147
2023/05/05,4.502895544
2023/05/06,4.147877284
2023/05/07,5.403628791
2023/05/08,6.713466167
2023/05/09,6.746702084
2023/05/10,6.028398624
2023/05/11,8.700182637
2023/05/12,10.989721901
2023/05/13,8.127038181
2023/05/14,7.607323738
2023/05/15,7.071741758
2023/05/16,5.969190246
2023/05/17,5.329360549
2023/05/18,5.056136027
2023/05/19,5.271083557
2023/05/20,5.079167605
2023/05/21,5.27623055
2023/05/22,5.226861192
2023/05/23,5.30789251
2023/05/24,7.334926699
2023/05/25,8.685228071
2023/05/26,17.01072306
2023/05/27,11.468740865
2023/05/28,8.937728431
2023/05/29,8.856652314
2023/05/30,9.749832863
2023/05/31,8.927414457
2023/06/01,9.203932064
2023/06/02,14.066333302
2023/06/03,15.676340045
2023/06/04,18.302885262
2023/06/05,23.449792397
2023/06/06,34.13309984
2023/06/07,21.011049011
2023/06/08,16.463080228
2023/06/09,13.863261758
2023/06/10,16.815675885
2023/06/11,19.35552435
2023/06/12,14.609226918
2023/06/13,33.054808726
2023/06/14,33.289532174
2023/06/15,22.459108144
2023/06/16,16.974576901
2023/06/17,13.790184612
2023/06/18,14.263940748
2023/06/19,12.741978467
2023/06/20,11.698885175
2023/06/21,10.332118338
2023/06/22,8.564548288
2023/06/23,8.140716722
2023/06/24,7.206395119
2023/06/25,6.523206158
2023/06/26,6.093902551
2023/06/27,5.614394587
2023/06/28,10.897871203
2023/06/29,11.559696191
2023/06/30,13.461385824
2023/07/01,10.146076542
2023/07/02,8.141944272
2023/07/03,6.69113754
2023/07/04,6.985067159
2023/07/05,8.928323069
2023/07/06,9.051902997
2023/07/07,7.670808051
2023/07/08,6.609173385
2023/07/09,5.643333716
2023/07/10,4.709635445
2023/07/11,4.957975676
2023/07/12,4.364747633
2023/07/13,4.082832874
2023/07/14,4.041777332
2023/07/15,3.984890368
2023/07/16,3.486947899
2023/07/17,3.641618855
2023/07/18,3.13508741
2023/07/19,2.697009045
2023/07/20,2.494464829
