date,Qi,Qdiv
2019-03-02,9.708513889,4.559401389
2019-03-03,10.531677083,5.39650618
2019-03-04,9.58,4.50003125
2019-03-05,10.8,5.740034757
2019-03-06,10.94825,5.842862812
2019-03-07,10.173713027,5.221521916
2019-03-08,10.094416666,5.11364986
2019-03-09,10.227725694,5.198455138
2019-03-10,8.687850695,3.676284514
2019-03-11,9.872141853,4.844044909
2019-03-12,10.103645024,4.983514295
2019-03-13,10.111961805,4.971280624
2019-03-14,10.741624589,5.700167402
2019-03-15,9.707798612,4.694497848
2019-03-16,9.435515232,4.455073218
2019-03-17,9.269687793,4.232320224
2019-03-18,10.34,5.296014167
2019-03-19,10.571010417,5.293573507
2019-03-20,10.117086806,4.598542396
2019-03-21,10.74490625,4.965833542
2019-03-22,10.456843205,4.188106087
2019-03-23,11.039915012,-3.960084988
2019-03-24,18.946324416,7.590886048
2019-03-25,16.035173938,10.104264598
2019-03-26,11.2,5.409490833
2019-03-27,12.5,7.168304306
2019-03-28,11.408224255,6.384901338
2019-03-29,10.884463938,5.529543799
2019-03-30,10.835056785,5.278219979
2019-03-31,11.197489813,5.412309257
2019-04-01,11.5,4.730778993
2019-04-02,10.528131517,3.353099191
2019-04-03,10.854403354,3.946103458
2019-04-04,11.017337601,5.161354059
2019-04-05,10.86925183,4.834535441
2019-04-06,10.994760255,5.392447651
2019-04-07,9.756480892,4.139923982
2019-04-08,10.640588692,4.610817616
2019-04-09,10.392629423,4.148071819
2019-04-10,12.033595425,5.820861328
2019-04-11,11.015828694,4.708202374
2019-04-12,11.555449435,2.172865546
2019-04-13,14.234436015,3.677826952
2019-04-14,14.382312469,4.955716786
2019-04-15,12.912500487,6.809841112
2019-04-16,11.537610399,5.112330225
2019-04-17,10.53336567,4.508363066
2019-04-18,9.437651142,3.8520551
2019-04-19,8.515721205,2.740695059
2019-04-20,7.543868858,1.524031845
2019-04-21,8.238127965,1.862669527
2019-04-22,8.593012927,1.939513448
2019-04-23,10.225264882,3.928807278
2019-04-24,11.042400196,4.90185964
2019-04-25,10.759731103,4.65658211
2019-04-26,11.245571104,5.252319854
2019-04-27,11.419707047,5.411275623
2019-04-28,10.739209063,4.659259306
2019-04-29,9.914046896,3.459419083
2019-04-30,10.667011078,4.012772606
2019-05-01,11.015790154,4.356752446
2019-05-02,11.158892956,4.507193164
2019-05-03,11.6,4.973052256
2019-05-04,11.1502339,4.538474803
2019-05-05,9.454978077,2.841636688
2019-05-06,9.684172781,3.040141323
2019-05-07,10.5,3.849396354
2019-05-08,10,3.239214132
2019-05-09,10,3.285827535
2019-05-10,10.25,2.980426389
2019-05-11,9.9,-2.661816771
2019-05-12,15.7375,5.423770347
2019-05-13,13.4,6.861354479
2019-05-14,9.841681795,2.988496621
2019-05-15,10.642835405,3.489639121
2019-05-16,11.635887823,4.470910427
2019-05-17,10.734961524,3.573212114
2019-05-18,11.601780091,4.413907695
2019-05-19,11.7,5.608850381
2019-05-20,9.522857347,3.403616752
2019-05-21,9.118745879,2.526353959
2019-05-22,10.270014413,3.657183788
2019-05-23,10.270014413,3.365445212
2019-05-24,10.491688802,3.410119536
2019-05-25,10.48098702,3.304329069
2019-05-26,10,2.839271285
2019-05-27,10.7,3.505934687
2019-05-28,9.679429273,2.469274585
2019-05-29,10.906478073,3.693374636
2019-05-30,10.442127124,3.261856256
2019-05-31,11.255038614,4.116700628
2019-06-01,13.8833968473756,6.3028939993756
2019-06-02,13.8827591945218,6.1511706525218
2019-06-03,13.8822495677749,6.1063289427749
2019-06-04,13.8822495677749,5.4755196607749
2019-06-05,13.8822495677749,5.1405894287749
2019-06-06,15.5,6.201017569
2019-06-07,18,7.84050684
2019-06-08,11.6,0.182481285
2019-06-09,15.6,3.944795868
2019-06-10,15.2,4.188593715
2019-06-11,15.7,4.796923195
2019-06-12,18.6196805555555,7.7538967005555
2019-06-13,12.1165486111111,1.9594081251111
2019-06-14,18.3574027777778,8.3211188547778
2019-06-15,16.0947777777778,2.2227977777778
2019-06-16,18.1201527777778,5.4671978817778
2019-06-17,14.13628125,3.280128541
2019-06-18,16.8600381944444,5.5880162854444
2019-06-19,14.0006493055555,1.5698772225555
2019-06-20,16.1907638888889,3.3706786808889
2019-06-21,19.2653611111111,6.1796655551111
2019-06-22,16.2128854166667,2.9664583676667
2019-06-23,16.4226770833333,3.2142101043333
2019-06-24,15.9332430555556,2.5885921185556
2019-06-25,14.6966006944445,1.2978979774445
2019-06-26,16.7754425087108,3.5526038627108
2019-06-27,17.8447222222222,4.5980937842222
2019-06-28,19.3734930555556,6.1158462155556
2019-06-29,18.8668333333333,5.5911745143333
2019-06-30,15.8290486111111,2.5674839581111
2019-07-01,16.4957534722222,4.4360277782222
2019-07-02,19.8,7.887138889
2019-07-03,17.1055347222222,5.2232847222222
2019-07-04,17.9337361111111,5.9849965281111
2019-07-05,19.6388333333333,7.6788229163333
2019-07-06,14.6523125,2.675829861
2019-07-07,16.9828680555556,4.9402152775556
2019-07-08,13.1486006944444,1.1228888884444
2019-07-09,15.9673020833333,3.9416319443333
2019-07-10,16.3663298611111,4.7029375001111
2019-07-11,18.3029826388889,6.7537291668889
2019-07-12,16.6489895833333,5.1091076393333
2019-07-13,16.5279826388889,5.1660659718889
2019-07-14,12.9816527777778,1.6305798607778
2019-07-15,16,4.6494375
2019-07-16,17.0660277777778,5.7472847217778
2019-07-17,16.7453819444445,5.3560833334445
2019-07-18,15.9552291666667,4.5917326386667
2019-07-19,19.0485590277778,7.7411180557778
2019-07-20,18.83,7.332242553
2019-07-21,20,8.360666667
2019-07-22,22.0708333333333,10.4958576393333
2019-07-23,19.2,7.701663194
2019-07-24,18.6374795321638,7.0294517541638
2019-07-25,21.0979340277778,9.2317881947778
2019-07-26,18.8,6.776229167
2019-07-27,15.3703402777778,3.4177604167778
2019-07-28,15.0825243055556,3.4505416665556
2019-07-29,15.6631875,4.692885417
2019-07-30,15.0844548611111,3.9828402781111
2019-07-31,13.2068611111111,2.1317638891111
2019-08-01,9.44683680555555,-1.82412152744445
2019-08-02,13.3385555555556,1.8176458335556
2019-08-03,11.2715694444444,-0.3361180555556
2019-08-04,16.5410763888889,4.9324097218889
2019-08-05,12.1599375,0.592065972
2019-08-06,13.9981458333333,2.3164513893333
2019-08-07,13.0718298611111,1.3293020831111
2019-08-08,11.8394930555556,-0.183791666444399
2019-08-09,12.8049201388889,0.8300868058889
2019-08-10,17.2006354166667,5.1905451386667
2019-08-11,12.6082638888889,0.659927082888899
2019-08-12,11.9684618055556,0.1974062495556
2019-08-13,9.86223263888889,-1.77853472211111
2019-08-14,9.62711111111112,-1.94944097188888
2019-08-15,9.6459375,-1.957076389
2019-08-16,9.66720833333333,-1.92712152766667
2019-08-17,14.74,3.194763889
2019-08-18,14.45,2.858159722
2019-08-19,14.9,3.309295139
2019-08-20,15.42,3.772708333
2019-08-21,14.82,3.260086806
2019-08-22,14.3,2.862993056
2019-08-23,13.9,2.401256944
2019-08-24,11,-0.61215625
2019-08-25,16.2,4.564114583
2019-08-26,14.9,3.601055556
2019-08-27,14.4552604166667,3.4171701386667
2019-08-28,12.3607673611111,1.6735243051111
2019-08-29,13.8319236111111,3.3182534721111
2019-08-30,12.3331423611111,2.0630590281111
2019-08-31,13.4788472222222,3.4400729162222
2019-09-01,11.4327118055556,1.6061909725556
2019-09-02,12.5,3.264246528
2019-09-03,12.5,3.744482639
2019-09-04,11.8916388888889,3.3699131948889
2019-09-05,11.7694895833333,3.2451319443333
2019-09-06,15.3,7.006517361
2019-09-07,13,4.852111111
2019-09-08,13,4.921135417
2019-09-09,12.4,4.628079861
2019-09-10,14.8,7.54703125
2019-09-11,12.8822534722222,5.8540833332222
2019-09-12,11.7,4.638729167
2019-09-13,11.55775,0.132763889
2019-09-14,14,3.806194444
2019-09-15,15.4,7.595226458
2019-09-16,11,3.527606875
2019-09-17,11.58,4.802426111
2019-09-18,11.88,5.280210449
2019-09-19,13,6.365510653
2019-09-20,12.2593333333333,5.6221221873333
2019-09-21,9,2.484312569
2019-09-22,8.9,2.377663868
2019-09-23,9.22,2.860519549
2019-09-24,9,2.662634526
2019-09-25,9.6,3.245115903
2019-09-26,10.0887222222222,3.7149210872222
2019-09-27,8.6,2.359754411
2019-09-28,8.2,2.108372673
2019-09-29,8.65,2.176040034
2019-09-30,8.45,1.4088125
2019-10-01,10.3280625,3.827116455
2019-10-02,7.06779513888889,0.15118060688889
2019-10-03,7.7673576388889,0.4763453518889
2019-10-04,9.24370833333334,0.728180608333339
2019-10-05,8.38072916666668,-3.16281560233332
2019-10-06,12.1711909722222,2.7398765042222
2019-10-07,12.7127777777778,5.6109425267778
2019-10-08,10.0787430555556,3.6729598795556
2019-10-09,7.89978819444445,1.84917717544445
2019-10-10,8.61881249999999,2.44546359599999
2019-10-11,9.19558596491228,3.14897942391228
2019-10-12,9.19558596491228,3.08034109991228
2019-10-13,5.48088541666667,-0.60102948533333
2019-10-14,9.6495138888889,3.5508887058889
2019-10-15,6.82532631578947,1.15363537478947
2019-10-16,7.71066319444445,2.18918406444445
2019-10-17,7.26752777777777,1.74884195977777
2019-10-18,8.56744097222222,3.05338524322222
2019-10-19,8.16021180555555,2.66701198055555
2019-10-20,5.90663888888888,0.45199325488888
2019-10-21,6.77131944444444,1.66805558944444
2019-10-22,10.47721875,6.07777417
2019-10-23,4.51215087719298,0.392633551192979
2019-10-24,9.03432638888889,4.91079361688889
2019-10-25,9.0347048611111,4.9187571381111
2019-10-26,7.03810763888888,2.70161128588888
2019-10-27,10.3718576388889,5.5160818058889
2019-10-28,8.12439583333333,3.09711454933333
2019-10-29,8.27460763888889,3.23810241688889
2019-10-30,7.49369791666665,2.45026234266665
2019-10-31,6.25363194444442,1.21309029544442
2019-11-01,7.3,2.311371613
2019-11-02,7.99709027777777,3.00303309977777
2019-11-03,7.51,2.499774227
2019-11-04,7.2,2.472194386
2019-11-05,7.6,3.134145832
2019-11-06,9.05,4.571272659
2019-11-07,7.5,2.71098423
2019-11-08,7.7,2.684927177
2019-11-09,8.19,3.206685963
2019-11-10,8.75,3.731742859
2019-11-11,8.9,3.948381805
2019-11-12,8.4,3.393474007
2019-11-13,8.5,3.476565838
2019-11-14,8.3,3.286619949
2019-11-15,8.5,3.489308834
2019-11-16,7.3,2.322951603
2019-11-17,7.77450347222222,2.79898763022222
2019-11-18,8.1,3.126534557
2019-11-19,9,4.024093628
2019-11-20,8.2,3.239677143
2019-11-21,8,3.046404839
2019-11-22,8.14120370370375,3.11925536570375
2019-11-23,7,1.973925591
2019-11-24,8.7,3.704658222
2019-11-25,8.1,3.122956848
2019-11-26,7.6,2.622409439
2019-11-27,8,3.265975475
2019-11-28,7.9,3.447979355
2019-11-29,8,3.538393497
2019-11-30,7.2,2.765748215
2019-12-01,7.22,2.797041626
2019-12-02,7.19,2.854083481
2019-12-03,8.12830208333333,3.93540953233333
2019-12-04,6.41547222222222,2.22132272822222
2019-12-05,6.55155208333332,2.38455560433332
2019-12-06,7.0691736111111,2.9046199691111
2019-12-07,6.74366666666666,2.61259366866666
2019-12-08,7.28445138888888,3.13478841788888
2019-12-09,5.94725347222221,1.81730724022221
2019-12-10,6.97089236111111,2.85200684411111
2019-12-11,4.84140816326531,0.76580563226531
2019-12-12,9.52495384615385,5.45239496615385
2019-12-13,3.85755555555555,-0.20993073044445
2019-12-14,6.99929513888889,2.94234027788889
2019-12-15,5.53618055555556,1.47019249155556
2019-12-16,6.77884722222222,2.72345829522222
2019-12-17,9.59005208333332,5.49860949833332
2019-12-18,7.22758680555554,3.02699285755554
2019-12-19,5.76799652777777,1.52847931577777
2019-12-20,9.05264583333333,4.83317533233333
2019-12-21,8.31,4.111878452
2019-12-22,8.25,4.07488203
2019-12-23,6.6,2.381732559
2019-12-24,6.62563541666667,2.50076225566667
2019-12-25,6.58428125,2.498249813
2019-12-26,7.1,3.01881609
2019-12-27,6.6,2.534011936
2019-12-28,6.5,2.43765974
2019-12-29,7.889,3.849209846
2019-12-30,6.8,2.718069363
2019-12-31,7.12,3.077612142
2020-01-01,7,2.942163659
2020-01-02,8.4,4.311839972
2020-01-03,6.6432688172043,2.5521534572043
2020-01-04,7.2234375,3.135901022
2020-01-05,5.62251041666667,1.55489033066667
2020-01-06,6.01257291666666,1.92406989866666
2020-01-07,5.68348314606742,1.59850176506742
2020-01-08,8.2,4.107101104
2020-01-09,7.2,3.10904289
2020-01-10,7.8,3.70918958
2020-01-11,8.41504166666667,4.37794651566667
2020-01-12,6.94070967741935,2.85003112041935
2020-01-13,8.62139583333333,4.50518954533333
2020-01-14,8.2,3.807011855
2020-01-15,8,3.115155588
2020-01-16,9.7999375,4.743752907
2020-01-17,8.8479247311828,3.8300823301828
2020-01-18,8.37721505376343,3.31524699176343
2020-01-19,6.68347916666667,1.64001087266667
2020-01-20,8.88486516853933,3.82878518053933
2020-01-21,8.26977647058824,2.98944210258824
2020-01-22,8.54336458333333,-69.5391330466667
2020-01-23,37.2710104166667,-688.308109169333
2020-01-24,862.786000000001,560.787438229001
2020-01-25,382.274354166667,242.271346825667
2020-01-26,191.903172043011,95.536597800011
2020-01-27,143.685302083333,72.965693478333
2020-01-28,111.024458333333,55.100472926333
2020-01-29,90.6650833333334,38.4366974873334
2020-01-30,57.5943125,5.28983599
2020-01-31,56.2605625,17.239773977
2020-02-01,38.9037849462366,-12.7474154947634
2020-02-02,55.59415625,3.660810002
2020-02-03,55.7228651685394,4.5324032775394
2020-02-04,55.7233020833334,4.6633734213334
2020-02-05,55.6805256410256,4.53486814502561
2020-02-06,55.6805256410256,3.7296192540256
2020-02-07,52.7195555555556,19.8383655485556
2020-02-08,21.65384375,3.160394018
2020-02-09,9.44363541666666,-10.3826429303333
2020-02-10,36.1701935483871,-11.4425051286129
2020-02-11,50.4435729166667,13.7261529746667
2020-02-12,35,6.811262229
2020-02-13,30.1726770833333,7.9367696503333
2020-02-14,22.99671875,2.473174852
2020-02-15,22.05984375,3.522099599
2020-02-16,18.99315625,2.883592068
2020-02-17,19.34303125,5.653032459
2020-02-18,15.65246875,3.773425076
2020-02-19,13.1012604166667,0.904428972666699
2020-02-20,12.5943333333333,0.573485549333299
2020-02-21,13.4398602150538,1.4263574960538
2020-02-22,13.5872903225807,1.6362607495807
2020-02-23,13.0868541666667,2.1674171196667
2020-02-24,10.5364583333333,5.3318651843333
2020-02-25,6.96322916666667,1.48830868766667
2020-02-26,10.2637291666667,-2.9154343363333
2020-02-27,18.27634375,3.492968528
2020-02-28,19.1125888888889,4.3852444648889
2020-02-29,18.8475104166667,4.7647045766667
2020-03-01,15.3875833333333,3.3360733373333
2020-03-02,21.3968426966292,10.5589024606292
2020-03-03,11.8084375,0.907609675
2020-03-04,12.4040947368421,1.5188862118421
2020-03-05,11.7638229166667,0.953527203666699
2020-03-06,13.33353125,2.493012567
2020-03-07,13,2.124178869
2020-03-08,13.4334895833333,2.5627816773333
2020-03-09,12.9026344086022,2.4626924256022
2020-03-10,12.2065416666667,2.8805331946667
2020-03-11,12.4610729166667,4.6301268126667
2020-03-12,10.2,4.063706957
2020-03-13,8.37926966292135,2.85208375892135
2020-03-14,9,3.478412726
2020-03-15,8.5,-2.087806632
2020-03-16,15.2,2.13319036
2020-03-17,18.4,6.452784695
2020-03-18,15.7281041666667,6.4478287106667
2020-03-19,12.65,5.772934346
2020-03-20,9.34938541666667,3.94425945066667
2020-03-21,6.45801041666667,1.42742596066667
2020-03-22,8,2.958622109
2020-03-23,9,3.969256812
2020-03-24,9.9,4.852513942
2020-03-25,7.96045833333333,2.89357360033333
2020-03-26,6.71107291666667,1.63558266666667
2020-03-27,7.67403225806452,2.62765264206452
2020-03-28,6.47477419354839,1.35423509654839
2020-03-29,6.12743820224719,0.24762789824719
2020-03-30,10.4,3.790097389
2020-03-31,9.5,2.902879107
2020-04-01,9.5,2.901725694
2020-04-02,9.52202083333333,2.91478125033333
2020-04-03,8.5,1.900302083
2020-04-04,9.7,2.223517361
2020-04-05,9.6,2.814125
2020-04-06,12.2,5.423447917
2020-04-07,10.25,3.459572917
2020-04-08,10.3,3.442368056
2020-04-09,10.4,3.530392361
2020-04-10,9.5,1.604652778
2020-04-11,8.70572043010753,-1.25356429189247
2020-04-12,14,2.890006944
2020-04-13,15.9780729166667,4.8917812496667
2020-04-14,14,2.884743056
2020-04-15,11,-0.130944444000001
2020-04-16,16.9190416666667,5.7611215276667
2020-04-17,18.0127083333333,4.1554027773333
2020-04-18,21.3567204301075,-2.3361302638925
2020-04-19,26.86525,2.187475694
2020-04-20,33.4506770833334,8.0227708333334
2020-04-21,34.9495625,-3.328978729
2020-04-22,41.8189176470588,2.5245530640588
2020-04-23,45.4591666666667,3.2750659726667
2020-04-24,56.63878125,8.922965278
2020-04-25,56.2316979166667,0.598215270666699
2020-04-26,57.5108854166667,2.0099132086667
2020-04-27,57.3304895833333,0.546888878333306
2020-04-28,56.5622795698925,-2.3805502911075
2020-04-29,57.0865268817204,-4.4700703402796
2020-04-30,65,17.633243056
2020-05-01,48.2579569892473,20.7590021282473
2020-05-02,34.96146875,8.010315972
2020-05-03,29.3592291666667,3.9394548606667
2020-05-04,31.4508333333333,9.3037534723333
2020-05-05,26.6446470588235,10.0010741418235
2020-05-06,23.05865625,9.993295139
2020-05-07,19.0409270833333,7.9145034723333
2020-05-08,14.2228571428571,0.1022425598571
2020-05-09,18.94821875,-1.167760417
2020-05-10,26.1280138888889,5.9517986108889
2020-05-11,23.8171748251748,-0.846821702825199
2020-05-12,29.9318159722222,0.741555555222199
2020-05-13,33.8989479166667,4.6397048606667
2020-05-14,33.1665138888889,3.9147048608889
2020-05-15,31.92959375,2.701954861
2020-05-16,33.1221979166667,3.8073333336667
2020-05-17,32.0850590277778,-1.3052673612222
2020-05-18,40.7937083333334,-0.0225520836666036
2020-05-19,44.3962048611111,9.4249826391111
2020-05-20,36.0452613240418,6.5137161850418
2020-05-21,32.4555208333334,2.8219861113334
2020-05-22,32.9186875,6.014197917
2020-05-23,29.62328125,6.145861111
2020-05-24,26.5156433566434,4.7218621066434
2020-05-25,24.2768958333333,4.8404513893333
2020-05-26,23.2698262910798,6.1716457350798
2020-05-27,17.1989782608696,2.3870372888696
2020-05-28,17.139752688172,4.302426299172
2020-05-29,17.919623655914,6.762373655914
2020-05-30,13.28221875,2.975416667
2020-05-31,16.4521145833333,6.0885208333333
2020-06-01,12.5013854166667,2.1522187496667
2020-06-02,12.7412247191011,1.8191066631011
2020-06-03,14.0970049504951,-1.8905228275049
2020-06-04,18.1676188811189,-11.5114957018811
2020-06-05,37.2449965156794,2.0974027656794
2020-06-06,42.32496875,-21.218680556
2020-06-07,59.0833333333333,-29.3144930556667
2020-06-08,86.6666666666667,-1.2259756943333
2020-06-09,57.0721875,-35.699565972
2020-06-10,57.1032083333333,-35.1152499996667
2020-06-11,57.1449614035088,-35.5087365134912
2020-06-12,57.1626701388889,-35.3875937501111
2020-06-13,57.15496875,-30.077545139
2020-06-14,57.1187847222222,-14.7499340277778
2020-06-15,57.1132951388889,-4.2862430551111
2020-06-16,57.0729861111111,0.662427083111098
2020-06-17,57.0159929577465,5.4520901797465
2020-06-18,53.5032881944444,11.9511250004444
2020-06-19,47.1681423611111,9.3403541671111
2020-06-20,44.3473159722222,9.8073333332222
2020-06-21,41.15628125,2.50509375
2020-06-22,44.5383576388889,1.0646215278889
2020-06-23,48.4635625,3.26290625
2020-06-24,49.4968993055556,2.0923229165556
2020-06-25,49.5345659722223,2.3176423612223
2020-06-26,49.4953819444445,1.4457569444445
2020-06-27,49.5069930313589,0.2307256703589
2020-06-28,49.7408715277778,13.3601736107778
2020-06-29,36.2145104166667,17.2241180556667
2020-06-30,19.6860972222222,2.4140937502222
2020-07-01,20.1515208333333,3.7844375003333
2020-07-02,18.7542982456141,5.1512774126141
2020-07-03,18.2095173611111,8.1502083331111
2020-07-04,13.8809270833333,3.7536180553333
2020-07-05,13.4355659722222,2.1158125002222
2020-07-06,14.1390833333333,1.9509618053333
2020-07-07,15.9639025270758,3.7807289160758
2020-07-08,15.2426744186046,3.0720528906046
2020-07-09,14.8640210526316,2.7139134136316
2020-07-10,15.2019684210526,3.0499857820526
2020-07-11,13.6233506944444,1.4960312504444
2020-07-12,14.8208055555556,2.6951111115556
2020-07-13,14.8271597222222,2.7016666662222
2020-07-14,14.7730347222222,5.5281631942222
2020-07-15,12.7101076388889,1.1550520828889
2020-07-16,17.6233333333333,6.9508437503333
2020-07-17,14.4925034722222,3.3457465282222
2020-07-18,14.0311423611111,0.5909722221111
